expense_id,incurred_on,department,category,amount,description
2747,2024-06-26,Finance,training,864.3,team offsite
2748,2023-09-02,Finance,software,1833.4,conference travel
2749,2024-07-05,Product,software,478.61,team offsite
2750,2023-09-09,Support,cloud,3438.93,conference travel
2751,2024-09-29,Sales,office,3490.46,conference travel
2752,2023-10-23,Finance,training,460.74,team offsite
2753,2024-04-27,Sales,office,2238.58,laptop
2754,2024-02-06,Finance,travel,701.92,cloud overage
2755,2024-12-15,Finance,travel,484.01,cloud overage
2756,2024-03-22,Operations,recruiting,3181.55,client dinner
2757,2024-10-22,People,events,1177.41,conference travel
2758,2024-09-06,Support,travel,2964.9,laptop
2759,2024-02-17,Support,cloud,107.86,team offsite
2760,2024-09-04,Support,training,1524.79,laptop
2761,2024-07-02,Product,training,2754.89,training course
2762,2024-01-31,Sales,cloud,2325.15,cloud overage
2763,2024-08-22,Support,cloud,863.85,laptop
2764,2023-09-25,People,events,2958.46,training course
2765,2023-10-02,Marketing,recruiting,1594.69,team offsite
2766,2023-08-20,Operations,recruiting,2498.33,team offsite
2767,2023-10-09,Finance,events,2982.12,team offsite
2768,2024-08-20,Sales,travel,2229.0,client dinner
2769,2024-11-15,Operations,training,2842.56,laptop
2770,2023-08-14,Support,travel,1445.95,conference travel
2771,2023-11-22,Finance,training,1177.3,job board
2772,2024-10-19,Marketing,training,3690.54,training course
2773,2024-06-03,Marketing,travel,367.0,training course
2774,2024-11-12,Finance,office,3383.7,laptop
2775,2024-09-12,Marketing,recruiting,1951.7,job board
2776,2023-10-08,Operations,travel,2106.18,training course
2777,2024-07-05,Operations,software,2547.81,job board
2778,2024-04-10,Engineering,software,1794.73,team offsite
2779,2024-03-03,Engineering,recruiting,743.0,cloud overage
2780,2024-10-12,Operations,recruiting,1092.18,conference travel
2781,2023-07-10,Finance,cloud,950.09,client dinner
2782,2023-11-06,Operations,travel,2266.36,cloud overage
2783,2024-05-31,People,training,2603.58,cloud overage
2784,2024-06-19,Sales,travel,2228.85,client dinner
2785,2024-02-07,Support,cloud,2652.91,job board
2786,2023-11-20,Product,recruiting,3109.92,client dinner
2787,2023-07-17,Sales,training,1173.17,job board
2788,2024-05-08,Finance,events,1538.59,conference travel
2789,2024-08-23,Marketing,cloud,481.54,laptop
2790,2024-01-11,Sales,events,3182.52,conference travel
2791,2023-10-26,People,software,3586.8,conference travel
2792,2024-05-27,Operations,events,2281.54,laptop
2793,2023-07-29,Sales,recruiting,3975.49,laptop
2794,2024-10-21,Finance,software,1581.16,training course
2795,2024-06-18,Finance,office,3738.21,client dinner
2796,2024-05-25,Marketing,recruiting,629.45,cloud overage
2797,2024-06-14,People,software,1588.9,conference travel
2798,2024-07-06,Marketing,recruiting,3793.34,cloud overage
2799,2024-02-05,Operations,software,3729.16,laptop
2800,2024-11-14,Support,recruiting,3763.61,training course
2801,2024-04-08,Marketing,cloud,3529.35,laptop
2802,2024-06-28,Support,software,2007.22,team offsite
2803,2024-03-08,Support,office,2506.31,client dinner
2804,2024-07-14,Marketing,events,1858.56,client dinner
2805,2024-07-02,Marketing,recruiting,1838.52,training course
2806,2023-11-09,Operations,cloud,1449.02,client dinner
2807,2024-01-10,Operations,cloud,2473.96,conference travel
2808,2023-11-14,Finance,cloud,773.99,client dinner
2809,2024-03-01,Product,cloud,390.62,laptop
2810,2024-10-31,Operations,office,3038.47,training course
2811,2023-12-26,Sales,travel,1054.93,cloud overage
2812,2023-11-14,Operations,office,1387.39,conference travel
2813,2023-07-23,Engineering,office,438.54,laptop
2814,2023-12-11,Engineering,office,30.54,conference travel
2815,2024-10-29,Support,events,3595.54,team offsite
2816,2024-03-17,Operations,training,902.4,cloud overage
2817,2024-08-23,Engineering,office,1752.88,cloud overage
2818,2024-10-18,Operations,travel,3295.31,conference travel
2819,2024-12-14,Finance,software,3658.79,cloud overage
2820,2024-08-31,Marketing,office,3499.86,conference travel
2821,2024-11-21,Product,software,3304.42,team offsite
2822,2024-06-04,Support,training,184.83,job board
2823,2023-09-24,Support,recruiting,3645.73,team offsite
2824,2024-08-02,People,recruiting,1310.8,client dinner
2825,2023-08-27,Finance,office,872.77,training course
2826,2024-02-19,Product,travel,227.15,conference travel
2827,2024-03-16,Operations,cloud,1705.06,laptop
2828,2024-06-16,Operations,recruiting,2879.57,client dinner
2829,2024-12-22,Sales,software,2537.6,training course
2830,2023-12-13,Product,recruiting,185.08,client dinner
2831,2024-09-24,Sales,events,1489.77,job board
2832,2023-09-24,Engineering,office,2990.54,cloud overage
2833,2024-08-01,Engineering,office,3114.42,conference travel
2834,2023-12-05,Engineering,events,348.27,conference travel
2835,2024-12-25,Support,cloud,2786.22,conference travel
2836,2023-12-25,Support,events,3691.91,cloud overage
2837,2024-02-23,Sales,software,907.31,laptop
2838,2024-08-31,Engineering,software,3370.25,cloud overage
2839,2024-06-02,Sales,recruiting,836.05,training course
2840,2023-10-19,Product,cloud,2614.65,team offsite
2841,2023-08-15,Support,software,2407.18,client dinner
2842,2024-10-19,Product,software,2991.15,laptop
2843,2024-02-06,Product,training,2794.41,cloud overage
2844,2024-02-06,Operations,recruiting,1904.88,cloud overage
2845,2024-10-11,Product,office,3910.83,laptop
2846,2023-11-15,Finance,training,1144.92,client dinner
2847,2024-03-14,Support,travel,3672.22,cloud overage
2848,2024-09-07,Operations,recruiting,1996.18,cloud overage
2849,2023-11-15,Product,recruiting,2527.66,training course
2850,2024-02-09,Sales,software,568.97,team offsite
2851,2024-07-11,Finance,travel,480.54,conference travel
2852,2023-12-12,Support,office,1353.13,laptop
2853,2023-09-14,People,travel,1436.9,laptop
2854,2024-02-06,Sales,recruiting,1714.65,conference travel
2855,2023-08-04,Product,software,932.97,conference travel
2856,2024-07-14,People,recruiting,1165.13,team offsite
2857,2024-06-26,Support,cloud,523.57,laptop
2858,2024-10-09,Engineering,software,585.4,cloud overage
2859,2024-07-27,Engineering,travel,3458.44,client dinner
2860,2023-12-18,Marketing,office,413.45,job board
2861,2024-04-05,Marketing,software,1516.02,job board
2862,2023-07-26,Engineering,events,3468.57,cloud overage
2863,2023-10-02,Sales,recruiting,3689.6,job board
2864,2023-11-15,Operations,recruiting,2528.44,conference travel
2865,2023-09-16,Operations,office,1363.35,job board
2866,2024-12-16,Engineering,office,3687.21,laptop
2867,2023-10-30,Support,office,720.94,client dinner
2868,2024-08-04,Sales,recruiting,3004.85,conference travel
2869,2024-07-18,Finance,training,814.67,job board
2870,2024-01-18,People,software,1855.45,conference travel
2871,2024-05-04,Product,training,2222.57,laptop
2872,2024-11-04,Finance,office,3514.69,team offsite
2873,2023-11-07,Finance,travel,3700.41,training course
2874,2024-12-25,Engineering,recruiting,3423.57,job board
2875,2024-11-22,Engineering,software,3993.09,cloud overage
2876,2024-09-09,Marketing,events,3114.45,job board
2877,2024-01-23,Engineering,events,3101.49,job board
2878,2024-08-11,Sales,events,3998.02,conference travel
2879,2024-12-03,People,events,3179.65,training course
2880,2024-07-08,People,software,3576.04,laptop
2881,2023-07-30,Finance,events,3476.82,client dinner
2882,2023-10-14,Finance,training,2024.6,laptop
2883,2024-05-03,Operations,events,3712.52,cloud overage
2884,2024-04-14,Support,travel,963.06,laptop
2885,2024-05-21,Product,software,2478.05,client dinner
2886,2024-06-01,Sales,recruiting,860.61,team offsite
2887,2024-05-08,Support,cloud,3687.8,training course
2888,2024-09-02,Support,training,1701.39,client dinner
2889,2024-06-07,Engineering,cloud,1661.82,laptop
2890,2024-01-14,Sales,events,3740.15,cloud overage
2891,2024-10-06,Marketing,software,3336.26,team offsite
2892,2024-12-17,Sales,travel,3770.26,team offsite
2893,2024-03-28,Engineering,recruiting,1389.31,job board
2894,2023-12-15,Marketing,recruiting,2651.68,team offsite
2895,2023-12-04,Product,cloud,596.97,training course
2896,2023-08-21,Operations,events,3668.75,conference travel
2897,2023-08-02,Support,office,3229.9,cloud overage
2898,2023-11-15,Marketing,recruiting,1637.8,conference travel
2899,2024-04-22,Sales,training,978.03,client dinner
2900,2023-12-02,Sales,recruiting,2466.27,job board
2901,2023-09-11,Engineering,cloud,534.2,team offsite
2902,2023-09-05,Product,software,2054.79,laptop
2903,2024-06-28,Sales,office,153.65,training course
2904,2023-09-16,Operations,software,3179.12,conference travel
2905,2024-03-06,Marketing,training,2685.14,cloud overage
2906,2024-07-15,Engineering,events,2401.13,training course
2907,2024-08-18,Product,office,3366.05,conference travel
2908,2023-09-23,Finance,travel,351.96,conference travel
2909,2023-11-29,Engineering,events,285.36,job board
2910,2024-11-03,Product,travel,3136.34,client dinner
2911,2023-10-28,Product,software,2552.12,client dinner
2912,2024-01-20,Engineering,office,126.24,cloud overage
2913,2023-12-30,Finance,training,3909.01,cloud overage
2914,2023-11-12,Finance,recruiting,1018.81,cloud overage
2915,2023-10-16,Product,events,3223.16,cloud overage
2916,2023-12-19,People,office,784.44,training course
2917,2024-04-01,Operations,office,1425.35,team offsite
2918,2024-09-20,Sales,software,3512.53,job board
2919,2024-03-14,People,recruiting,3023.97,cloud overage
2920,2024-06-28,Product,software,3396.16,job board
2921,2024-04-22,Support,travel,3576.53,job board
2922,2023-09-29,People,travel,2548.71,conference travel
2923,2024-10-09,Support,training,449.12,job board
2924,2024-06-19,Operations,office,2472.64,team offsite
2925,2024-08-25,Product,travel,101.57,job board
2926,2023-09-04,Operations,training,1143.31,laptop
2927,2024-09-18,Marketing,cloud,1683.04,conference travel
2928,2024-05-16,Support,training,1883.3,client dinner
2929,2023-12-16,Marketing,software,577.85,training course
2930,2023-09-18,Operations,training,1988.46,laptop
2931,2023-11-19,Marketing,events,2143.33,conference travel
2932,2024-12-26,People,events,3958.02,client dinner
2933,2024-07-20,Engineering,travel,1308.29,cloud overage
2934,2024-06-21,Product,events,515.37,conference travel
2935,2024-02-05,Sales,software,2905.39,client dinner
2936,2024-04-02,Product,recruiting,1579.08,conference travel
2937,2023-07-24,People,recruiting,3247.31,laptop
2938,2024-01-05,Product,cloud,204.37,cloud overage
2939,2023-12-24,People,cloud,2192.13,cloud overage
2940,2024-04-30,Operations,cloud,1600.92,laptop
2941,2024-04-12,Support,recruiting,1161.3,conference travel
2942,2024-01-08,Marketing,recruiting,2610.89,job board
2943,2024-10-16,Engineering,travel,2886.21,cloud overage
2944,2024-10-09,Support,software,1037.95,cloud overage
2945,2023-08-09,Engineering,office,616.3,client dinner
2946,2024-04-25,Product,travel,133.35,team offsite
2947,2024-09-04,Operations,office,3709.54,training course
2948,2024-06-28,Sales,travel,499.36,team offsite
2949,2023-10-25,Operations,training,3082.65,conference travel
2950,2024-05-04,Finance,travel,619.59,job board
2951,2024-11-17,Marketing,software,1798.96,client dinner
2952,2024-09-08,Product,office,1772.83,training course
2953,2024-09-27,People,training,2189.57,client dinner
2954,2023-08-04,Marketing,recruiting,3101.11,client dinner
2955,2024-03-25,Sales,software,232.86,job board
2956,2024-10-16,Finance,office,1149.29,training course
2957,2024-04-29,Sales,office,3201.23,laptop
2958,2024-11-02,Operations,events,2356.26,laptop
2959,2023-08-28,Engineering,travel,718.39,laptop
2960,2023-12-23,Sales,travel,3177.48,client dinner
2961,2024-07-29,Product,travel,994.74,team offsite
2962,2024-10-01,Sales,office,3398.95,client dinner
2963,2024-10-12,Sales,software,1646.47,conference travel
2964,2024-01-16,Operations,recruiting,2879.95,job board
2965,2024-02-07,People,cloud,1159.74,job board
2966,2024-02-02,Engineering,training,1149.33,team offsite
2967,2023-09-04,Marketing,office,219.35,job board
2968,2024-08-04,Product,events,1423.13,team offsite
2969,2023-07-05,Product,travel,775.45,job board
2970,2023-08-25,Operations,recruiting,3295.93,laptop
2971,2024-10-31,Support,software,2566.68,laptop
2972,2023-10-09,Operations,training,2250.08,team offsite
2973,2023-11-10,Operations,office,976.47,laptop
2974,2024-06-21,Product,software,1332.77,cloud overage
2975,2024-03-25,Sales,training,3588.86,cloud overage
2976,2024-07-19,Support,software,2604.84,training course
2977,2023-08-20,Finance,software,3466.24,conference travel
2978,2024-03-08,Engineering,software,468.67,training course
2979,2024-07-10,Marketing,recruiting,2880.36,laptop
2980,2024-01-17,Operations,events,517.62,laptop
2981,2023-08-26,Product,training,1563.16,laptop
2982,2024-12-31,People,office,3715.31,team offsite
2983,2024-04-29,Operations,training,2690.34,laptop
2984,2024-02-02,People,office,904.07,job board
2985,2024-10-15,Engineering,recruiting,3457.97,cloud overage
2986,2024-03-20,Marketing,travel,100.0,team offsite
2987,2023-10-29,Product,office,3372.4,client dinner
2988,2024-05-09,Finance,training,506.22,team offsite
2989,2024-03-26,Finance,training,1721.15,conference travel
2990,2024-08-11,Finance,recruiting,104.37,laptop
2991,2024-01-23,Marketing,training,3542.02,team offsite
2992,2024-09-14,Product,office,2983.95,training course
2993,2024-07-02,Finance,recruiting,2334.87,job board
2994,2024-10-03,Product,travel,2996.2,laptop
2995,2024-11-16,People,recruiting,3521.29,cloud overage
2996,2024-06-13,Engineering,recruiting,3159.74,team offsite
2997,2023-11-17,Engineering,training,249.66,conference travel
2998,2024-02-15,Sales,recruiting,3311.95,laptop
2999,2023-11-14,Support,training,45.54,team offsite
3000,2024-03-10,People,cloud,3810.19,job board
